Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Daily_Return_Pct,Volatility_Range,Market_Cap,SMA_20,SMA_50,RSI_14
09/12/1949,77.79,78.61,78.89,77.65,7934975,1.0541,1.24,325793629.4,74.614,73.847,69.15
12/12/1949,78.61,80.47,81.3,77.28,5982629,2.3661,4.02,156766233.6,74.942,74.079,74.1
13/12/1949,80.47,80.67,80.71,78.65,9580959,0.2485,2.06,313324717.4,75.281,74.315,74.57
14/12/1949,80.67,81.51,82.06,80.14,1574508,1.0413,1.92,261376450.1,75.66,74.557,76.51
15/12/1949,81.51,81.99,83.14,80.51,6477155,0.5889,2.63,318957324,76.188,74.788,77.56
16/12/1949,81.99,80.43,82.54,79.59,3208507,-1.9027,2.95,121982794.8,76.612,74.999,67.05
19/12/1949,80.43,79.83,81.13,78,4036830,-0.746,3.13,155711019.1,76.981,75.194,63.48
20/12/1949,79.83,78.41,80.73,76.75,3683782,-1.7788,3.98,291445228.3,77.23,75.354,55.9
21/12/1949,78.41,78.89,80.4,77.44,4787966,0.6122,2.96,328028133.5,77.438,75.537,57.74
22/12/1949,78.89,77.85,79.15,76.31,6016157,-1.3183,2.84,257325325.4,77.666,75.681,52.62
23/12/1949,77.85,78.68,79.07,77.31,9489683,1.0662,1.76,85594392.01,77.89,75.785,55.98
26/12/1949,78.68,78.37,78.97,78.23,1833679,-0.394,0.74,378275594.7,78.067,75.889,54.43
27/12/1949,78.37,78.48,79.39,77.96,2550643,0.1404,1.43,315408277.8,78.25,75.96,54.9
28/12/1949,78.48,78.35,80.88,77.42,3231292,-0.1656,3.46,388072336.4,78.458,76.03,54.18
29/12/1949,78.35,80.03,81.74,78.31,6405048,2.1442,3.43,227611400.1,78.722,76.119,61.27
30/12/1949,80.03,80.04,80.7,78.9,4536188,0.0125,1.8,82774045.17,78.984,76.227,61.3
02/01/1950,80.04,79.54,80.79,78.61,5336668,-0.6247,2.18,156596176.9,79.195,76.309,58.2
03/01/1950,79.54,79.54,80.96,77.26,6660460,0,3.7,105099502.2,79.339,76.382,58.2
04/01/1950,79.54,78.81,79.89,78.39,6769969,-0.9178,1.5,366843368,79.414,76.417,53.61
05/01/1950,78.81,79.36,80.55,78.53,8156358,0.6979,2.02,279094749.1,79.493,76.483,56.4
06/01/1950,79.36,78.91,81.21,78.54,2235343,-0.567,2.67,246528490.6,79.508,76.561,53.56
09/01/1950,78.91,80.4,81.21,77.9,8733322,1.8882,3.31,181255097.2,79.504,76.674,60.63
10/01/1950,80.4,80.06,81.93,78.99,3509415,-0.4229,2.94,154777646.8,79.474,76.793,58.44
11/01/1950,80.06,79.95,80.89,79.94,310022,-0.1374,0.95,321468411.8,79.396,76.906,57.72
12/01/1950,79.95,80.54,81.42,78.5,1212762,0.738,2.92,164370994.9,79.324,77.039,60.55
13/01/1950,80.54,78.85,81.12,77.73,7898814,-2.0983,3.39,277534031.8,79.244,77.126,50.19
16/01/1950,78.85,78.04,78.94,77.41,1013713,-1.0273,1.53,208172368.4,79.155,77.194,46.12
17/01/1950,78.04,78.27,79.07,78.03,6945596,0.2947,1.04,268846429.8,79.148,77.294,47.42
18/01/1950,78.27,78.8,79.07,77.03,3511005,0.6771,2.04,232580366.5,79.144,77.387,50.4
19/01/1950,78.8,77.77,79.29,77.24,6130216,-1.3071,2.05,140870778.1,79.14,77.418,45.06
20/01/1950,77.77,79.45,80.61,76.39,5152589,2.1602,4.22,162277753.1,79.178,77.491,53.68
23/01/1950,79.45,80.56,82.47,79.07,2031620,1.3971,3.4,371396832.7,79.288,77.625,58.34
24/01/1950,80.56,81.63,84.29,80.46,7489405,1.3282,3.83,84276026.57,79.445,77.779,62.27
25/01/1950,81.63,81.83,82.74,81.47,5046257,0.245,1.27,122804627.1,79.619,77.937,62.98
26/01/1950,81.83,80.78,81.96,79.15,3907929,-1.2831,2.81,143513292.3,79.656,78.124,56.97
27/01/1950,80.78,80.31,80.96,77.94,6664411,-0.5818,3.02,90433696.22,79.67,78.291,54.46
30/01/1950,80.31,80.47,81.55,79.85,3864615,0.1992,1.7,228484405.6,79.716,78.452,55.18
31/01/1950,80.47,79.5,82.44,79.4,4700826,-1.2054,3.04,233133448.4,79.714,78.573,50
01/02/1950,79.5,78.15,81.29,76.97,7932913,-1.6981,4.32,164912430.1,79.682,78.642,43.84
02/02/1950,78.15,78.9,79.11,77.6,1633732,0.9597,1.51,223303179.6,79.658,78.754,47.7
03/02/1950,78.9,76,79.05,75.95,9140064,-3.6755,3.1,263618053.4,79.513,78.79,37.08
06/02/1950,76,75.36,76.97,74.9,8289340,-0.8421,2.07,103340957.8,79.261,78.8,35.22
07/02/1950,75.36,75.88,75.97,73.81,3018735,0.69,2.16,212156552.4,79.052,78.822,37.95
08/02/1950,75.88,74.78,76.22,74.18,1232151,-1.4497,2.04,148316743,78.794,78.833,34.63
09/02/1950,74.78,74.92,75.85,73.69,4065962,0.1872,2.16,262968941.1,78.512,78.837,35.4
10/02/1950,74.92,74.68,75.49,73.76,4894891,-0.3203,1.73,336777442.5,78.304,78.835,34.64
13/02/1950,74.68,74.79,74.86,73.29,8300085,0.1473,1.57,317645501.9,78.142,78.824,35.33
14/02/1950,74.79,74.06,76.22,74.02,8899191,-0.9761,2.2,216357229.3,77.931,78.772,32.87
15/02/1950,74.06,73.77,74.14,73.44,7345146,-0.3916,0.7,92461933.11,77.68,78.701,31.92
16/02/1950,73.77,73.16,74.93,71.85,9774107,-0.8269,3.08,263879878.6,77.449,78.609,29.96
17/02/1950,73.16,73.07,73.46,72.84,1904854,-0.123,0.62,364143382.7,77.13,78.498,29.67
20/02/1950,73.07,72.1,73.6,71.96,6784573,-1.3275,1.64,255127228.5,76.707,78.33,26.68
21/02/1950,72.1,72.14,73.46,72,7911259,0.0555,1.46,80554559.24,76.232,78.16,27.01
22/02/1950,72.14,72.89,73.36,71.69,3672923,1.0396,1.67,109925137.8,75.786,77.987,33.04
23/02/1950,72.89,73.13,75.21,72.77,3882479,0.3293,2.44,175636529.3,75.403,77.81,34.89
24/02/1950,73.13,72.64,74.28,71.91,215006,-0.67,2.37,292688456.8,75.02,77.654,32.89
27/02/1950,72.64,72.08,75.16,71.41,8503292,-0.7709,3.75,125119107,74.6,77.499,30.72
28/02/1950,72.08,70.94,72.43,70.85,1269114,-1.5816,1.58,85434071.47,74.172,77.35,26.84
01/03/1950,70.94,70.73,72.2,70.4,8452800,-0.296,1.8,221541645,73.801,77.187,26.18
02/03/1950,70.73,70.5,70.9,70.35,7455893,-0.3252,0.55,177634844.1,73.381,77.04,25.45
03/03/1950,70.5,70.31,70.77,70.29,8053987,-0.2695,0.48,142460499,73.096,76.872,24.83
06/03/1950,70.31,69.45,70.77,68.01,1131187,-1.2232,2.76,155177578.1,72.801,76.694,22.2
07/03/1950,69.45,68.53,69.51,68.39,3487494,-1.3247,1.12,318944051.4,72.434,76.495,19.78
08/03/1950,68.53,69.76,69.8,68.44,8950729,1.7948,1.36,251983569.2,72.182,76.323,30.65
09/03/1950,69.76,70.56,71.44,67.94,6640436,1.1468,3.5,331135500,71.964,76.134,36.66
10/03/1950,70.56,71.15,72.97,69.5,1678786,0.8362,3.47,98580392.27,71.788,75.956,40.74
13/03/1950,71.15,72.06,72.06,70.59,3731779,1.279,1.47,163772942.8,71.652,75.806,46.47
14/03/1950,72.06,73.07,73.51,70.94,426581,1.4016,2.57,224245948.8,71.602,75.677,52.01
15/03/1950,73.07,72.84,73.93,72.07,1681115,-0.3148,1.86,265889683.5,71.556,75.558,50.72
16/03/1950,72.84,74.32,74.99,71.69,5124766,2.0319,3.3,200757800.1,71.614,75.457,57.94
17/03/1950,74.32,74.27,74.42,74.11,4041513,-0.0673,0.31,103873535.4,71.674,75.364,57.63
20/03/1950,74.27,73.2,74.5,72.2,2926905,-1.4407,2.3,267321845.3,71.728,75.22,51.36
21/03/1950,73.2,74.59,76.27,73.09,6723616,1.8989,3.18,355963219.3,71.851,75.111,57.79
22/03/1950,74.59,75.65,76.07,74.04,4306130,1.4211,2.03,352359268.4,71.989,75.025,61.92
23/03/1950,75.65,76.14,77.92,74.37,7103478,0.6477,3.55,162564801.4,72.14,74.937,63.69
24/03/1950,76.14,75.46,76.17,73.34,7520788,-0.8931,2.83,330390331.9,72.28,74.869,59.55
27/03/1950,75.46,77.6,78.46,74.98,5967495,2.8359,3.48,302090300.9,72.556,74.86,66.85
28/03/1950,77.6,76.86,78.42,76.1,700181,-0.9536,2.32,271192284.7,72.852,74.832,62.64
29/03/1950,76.86,77.04,77.74,75.3,6601544,0.2342,2.44,361570725.4,73.168,74.797,63.25
30/03/1950,77.04,77.37,77.58,76.56,9079782,0.4283,1.02,82720205.48,73.512,74.789,64.39
31/03/1950,77.37,77.52,79.32,76.3,395190,0.1939,3.02,376798018.7,73.872,74.75,64.92
03/04/1950,77.52,77.97,80.07,76.32,6003864,0.5805,3.75,369683500.8,74.298,74.698,66.54
04/04/1950,77.97,76.96,79.11,75.68,2001529,-1.2954,3.43,359884810.9,74.72,74.605,59.87
05/04/1950,76.96,79.07,80.09,76.07,1099330,2.7417,4.02,248197213.2,75.185,74.55,67.25
06/04/1950,79.07,78.91,79.08,78.73,8965427,-0.2024,0.35,110135328.5,75.602,74.512,66.26
07/04/1950,78.91,78.06,81.21,77.81,3025262,-1.0772,3.4,232378866.9,75.948,74.467,61.08
10/04/1950,78.06,79.12,79.68,77.17,1339731,1.3579,2.51,334268133,76.301,74.44,64.78
11/04/1950,79.12,78.33,79.27,78.13,6573016,-0.9985,1.14,209699630.3,76.564,74.417,60.19
12/04/1950,78.33,79.02,79.14,78.21,4957351,0.8809,0.93,153941541.4,76.873,74.434,62.68
13/04/1950,79.02,80.83,81.93,77.61,6053059,2.2906,4.32,371607213,77.198,74.473,68.27
14/04/1950,80.83,81.44,84.22,80.51,5642596,0.7547,3.71,159543034.4,77.557,74.582,69.91
17/04/1950,81.44,81.78,82.43,80.69,6413633,0.4175,1.74,391255623.7,77.986,74.71,70.82
18/04/1950,81.78,80.84,83.7,79.72,9781295,-1.1494,3.98,155405466.3,78.298,74.809,65
19/04/1950,80.84,80.4,81.28,78.43,8069351,-0.5443,2.85,156753578.9,78.536,74.922,62.42
20/04/1950,80.4,80.62,81.65,79.59,573599,0.2736,2.06,349788627.2,78.76,75.036,63.2
21/04/1950,80.62,79.74,80.63,79.56,8594502,-1.0915,1.07,147646624.5,78.974,75.137,57.97
24/04/1950,79.74,80.24,80.28,78.17,4489692,0.627,2.11,191925228.8,79.106,75.246,60
25/04/1950,80.24,79.53,80.49,79.23,8406137,-0.8848,1.26,256298484.8,79.239,75.355,55.88
26/04/1950,79.53,80.57,80.75,78.56,8300826,1.3077,2.19,304052678.4,79.416,75.491,60.19
27/04/1950,80.57,81.43,83,80.39,3186329,1.0674,2.61,129211165.3,79.619,75.657,63.38
28/04/1950,81.43,81.31,81.54,79.81,9448033,-0.1474,1.73,331300186.8,79.809,75.821,62.62
01/05/1950,81.31,82.39,82.61,80.86,8658536,1.3282,1.75,230214997.7,80.03,76.027,66.49
02/05/1950,82.39,82.11,82.88,81.13,9820284,-0.3398,1.75,376156134.5,80.287,76.227,64.62
03/05/1950,82.11,81.16,82.9,80.81,4559796,-1.157,2.09,294001934.4,80.392,76.392,58.62
04/05/1950,81.16,82.1,82.51,80.93,1960283,1.1582,1.58,157863656,80.551,76.571,62.34
05/05/1950,82.1,81.33,83.04,81.33,6820504,-0.9379,1.71,197050915.9,80.714,76.745,57.75
08/05/1950,81.33,80.84,83.97,80.31,949998,-0.6025,3.66,338513803.1,80.8,76.92,54.98
09/05/1950,80.84,82.39,82.96,79.84,429523,1.9174,3.12,191288130.3,81.004,77.149,61.31
10/05/1950,82.39,83.42,83.86,82.19,9768057,1.2502,1.67,126999302.2,81.224,77.403,64.85
11/05/1950,83.42,83.72,83.98,82.41,6808618,0.3596,1.57,410819903,81.368,77.668,65.83
12/05/1950,83.72,83.29,85.63,82.78,6562386,-0.5136,2.85,396179722.2,81.46,77.927,63.11
15/05/1950,83.29,83.84,84.32,82.55,9916933,0.6603,1.77,180544769.8,81.564,78.215,65.1
16/05/1950,83.84,82.93,84.22,81.92,3356918,-1.0854,2.3,204175093,81.668,78.503,59.4
17/05/1950,82.93,82.55,83.09,82.07,837936,-0.4582,1.02,369994923.4,81.776,78.759,57.16
18/05/1950,82.55,82.35,82.83,81.31,2046895,-0.2423,1.52,83470232.61,81.862,78.995,55.96
19/05/1950,82.35,82.48,83.07,81.7,1586051,0.1579,1.37,210019964.9,81.999,79.221,56.59
22/05/1950,82.48,81.94,84.09,80.89,675880,-0.6547,3.2,100077498.4,82.084,79.419,53.15
23/05/1950,81.94,83.13,83.46,80.94,4051532,1.4523,2.52,370990786.9,82.264,79.62,59.06
24/05/1950,83.13,83.31,83.32,83.03,7783875,0.2165,0.29,241161546.5,82.401,79.829,59.89
25/05/1950,83.31,83.75,85.1,80.89,4395527,0.5281,4.21,415629078.2,82.517,80.018,61.91
26/05/1950,83.75,83.62,84.37,82.61,7677163,-0.1552,1.76,149104887.8,82.632,80.205,60.93
29/05/1950,83.62,83,84.52,82.97,8493709,-0.7414,1.55,192611029.4,82.663,80.401,56.37
30/05/1950,83,83.04,83.41,79.97,683527,0.0482,3.44,140695879.2,82.709,80.57,56.59
31/05/1950,83.04,82.94,83.06,82.2,3700778,-0.1204,0.86,90630167.38,82.798,80.716,55.81
01/06/1950,82.94,83.45,85.04,82.47,618022,0.6149,2.57,396929441.6,82.866,80.862,58.92
02/06/1950,83.45,84.85,85.75,82.84,7866905,1.6777,2.91,344377117,83.042,81.05,65.98
05/06/1950,84.85,84.35,85.08,84.02,310489,-0.5893,1.06,363424805.7,83.218,81.185,61.89
06/06/1950,84.35,84.28,85.89,83.26,1189424,-0.083,2.63,215150117.5,83.312,81.333,61.31
07/06/1950,84.28,84.61,85.72,84.22,2659089,0.3916,1.5,395468824.1,83.372,81.485,63.05
08/06/1950,84.61,85,85.88,84,7975018,0.4609,1.88,115244870.7,83.436,81.637,65.05
09/06/1950,85,85.53,86.19,83.28,9759281,0.6235,2.91,130035540.8,83.547,81.797,67.61
12/06/1950,85.53,87.92,89.54,85.44,7129621,2.7943,4.1,244079193.2,83.752,81.996,76.12
13/06/1950,87.92,86.7,88.14,86.42,7785835,-1.3876,1.72,136436588.3,83.94,82.191,66.52
14/06/1950,86.7,86.14,87.09,85.67,6044316,-0.6459,1.42,126252002,84.119,82.333,62.61
15/06/1950,86.14,86.23,86.27,84.3,1031457,0.1045,1.97,268268379.9,84.314,82.479,62.99
16/06/1950,86.23,87.84,90.2,85.62,7003769,1.8671,4.58,157587037.8,84.582,82.675,68.99
19/06/1950,87.84,88.69,89.31,85.88,8324835,0.9677,3.43,376322209.6,84.919,82.866,71.61
20/06/1950,88.69,89.37,89.57,88.57,8745590,0.7667,1,409686864.5,85.231,83.087,73.54
21/06/1950,89.37,89.54,89.6,88.2,2010241,0.1902,1.4,339348139.4,85.542,83.297,74.01
22/06/1950,89.54,88.83,90.79,87.75,1374606,-0.7929,3.04,172467511.5,85.797,83.457,68.49
23/06/1950,88.83,89.02,89.55,88.52,6662223,0.2139,1.03,366488113.8,86.066,83.609,69.15
26/06/1950,89.02,89.14,89.8,89,3714434,0.1348,0.8,106994210.2,86.374,83.756,69.59
27/06/1950,89.14,90.29,90.39,88.86,3320275,1.2901,1.53,319827206.6,86.736,83.945,73.46
28/06/1950,90.29,88.9,91.19,88.22,7453683,-1.5395,2.97,418361279.6,87.034,84.115,63.02
29/06/1950,88.9,86.97,91.08,86.3,9897111,-2.171,4.78,294553058.7,87.21,84.242,51.98
30/06/1950,86.97,87.34,87.4,83.81,4396361,0.4254,3.59,408686538.9,87.334,84.394,53.65
03/07/1950,87.34,88.07,88.54,86.23,9878529,0.8358,2.31,314855675.7,87.52,84.551,56.86
04/07/1950,88.07,88.36,88.61,86.45,4230491,0.3293,2.16,366620721.4,87.724,84.727,58.09
05/07/1950,88.36,87.6,88.65,87.07,7708291,-0.8601,1.58,246299042.8,87.874,84.868,53.74
06/07/1950,87.6,87.01,87.83,86.56,4021815,-0.6735,1.27,305283067.9,87.974,84.979,50.57
07/07/1950,87.01,84.68,88.51,84.55,9448018,-2.6779,3.96,101725474.9,87.932,85.047,40.44
10/07/1950,84.68,84.87,85.3,83.42,2797456,0.2244,1.88,94592508.78,87.78,85.096,41.47
11/07/1950,84.87,85.11,85.77,84.32,2327642,0.2828,1.45,130832809,87.7,85.156,42.81
12/07/1950,85.11,87.07,87.98,83.69,8791698,2.3029,4.29,269352461.4,87.746,85.275,52.43
13/07/1950,87.07,84.33,88.14,84.07,8185310,-3.1469,4.07,356094008.6,87.652,85.319,41.84
14/07/1950,84.33,84.3,84.68,84.1,1352822,-0.0356,0.58,365139854.2,87.474,85.379,41.74
17/07/1950,84.3,83.34,84.66,82.44,7531431,-1.1388,2.22,398739619,87.207,85.429,38.58
18/07/1950,83.34,84.28,86.83,83.05,6013248,1.1279,3.78,181027308.5,86.952,85.466,43.12
19/07/1950,84.28,85.82,86.14,83.74,1634820,1.8272,2.4,401035441.2,86.767,85.514,49.68
20/07/1950,85.82,86.06,86.22,84.41,9912805,0.2797,1.81,367640255.3,86.628,85.561,50.64
21/07/1950,86.06,86.24,87.08,85.14,2949492,0.2092,1.94,224366623.8,86.489,85.62,51.38
24/07/1950,86.24,87.77,87.87,85.65,6366030,1.7741,2.22,227840865,86.42,85.699,57.29
25/07/1950,87.77,89.48,89.91,87.09,9681682,1.9483,2.82,370315763.4,86.38,85.83,62.74
26/07/1950,89.48,88.93,90.72,88.53,3731439,-0.6147,2.19,301287236.2,86.382,85.957,60.09
27/07/1950,88.93,87.95,89.55,86.89,4660049,-1.102,2.66,301372754.1,86.43,86.069,55.57
28/07/1950,87.95,87.39,88.11,86.67,5730050,-0.6367,1.44,188283681.1,86.433,86.168,53.12
31/07/1950,87.39,86.74,88.5,86.31,7032993,-0.7438,2.19,363556811,86.366,86.264,50.34
01/08/1950,86.74,86.87,86.95,86.35,5214684,0.1499,0.6,319822449.5,86.292,86.338,50.89
02/08/1950,86.87,85.37,87.3,85.25,144471,-1.7267,2.05,133980474.7,86.181,86.38,44.7
03/08/1950,85.37,87.28,87.68,85.07,2256657,2.2373,2.61,245119962.7,86.194,86.45,52.61
04/08/1950,87.28,87.3,87.7,85.31,1509052,0.0229,2.39,222194847,86.325,86.524,52.68
07/08/1950,87.3,86.94,88.11,85.91,4411713,-0.4124,2.2,413165878.7,86.428,86.603,51.09
08/08/1950,86.94,86.79,87.04,85.75,1050255,-0.1725,1.29,268357483.8,86.512,86.678,50.4
09/08/1950,86.79,87.76,90.27,86.66,8563469,1.1176,3.61,139437375.7,86.547,86.774,54.64
10/08/1950,87.76,87.92,89.37,87.76,455535,0.1823,1.61,399313641.4,86.726,86.863,55.31
11/08/1950,87.92,87.27,89.96,86.84,3998859,-0.7393,3.12,148209235.7,86.875,86.912,51.92
14/08/1950,87.27,87.65,88.9,86.11,1094514,0.4354,2.79,301673261,87.09,86.978,53.71
15/08/1950,87.65,87.91,88.57,87.06,2869944,0.2966,1.51,230597006.2,87.272,87.05,54.94
16/08/1950,87.91,88.65,88.66,87.69,7537611,0.8418,0.97,138973445.7,87.414,87.131,58.35
17/08/1950,88.65,89.65,89.89,86.82,1837986,1.128,3.07,221074271.6,87.593,87.224,62.47
18/08/1950,89.65,90.59,91.77,89.5,4165728,1.0485,2.27,126790184,87.81,87.325,65.89
21/08/1950,90.59,90.75,90.98,89,9141347,0.1766,1.98,284900037.1,87.96,87.382,66.45
22/08/1950,90.75,90.66,91.31,90.52,6739941,-0.0992,0.79,379700801,88.018,87.461,65.8
23/08/1950,90.66,91.83,92.72,90.07,1070183,1.2905,2.65,313073017.3,88.164,87.575,69.94
24/08/1950,91.83,92.2,93.86,90.94,1304954,0.4029,2.92,322866769.1,88.376,87.694,71.14
25/08/1950,92.2,92.52,93.3,90.59,5693003,0.3471,2.71,274558447,88.633,87.788,72.16
28/08/1950,92.52,93.9,94.72,92.16,9242974,1.4916,2.56,148643910.8,88.99,87.892,76.11
29/08/1950,93.9,94.95,95.78,93.35,7443179,1.1182,2.43,389141677.5,89.395,88.004,78.6
30/08/1950,94.95,94.2,96.22,93.22,733480,-0.7899,3,470476678.2,89.836,88.097,72.77
31/08/1950,94.2,94.32,95.04,93.88,6944728,0.1274,1.16,187215363.2,90.188,88.207,73.12
01/09/1950,94.32,94.03,94.89,93.81,3750126,-0.3075,1.08,438696425.9,90.524,88.307,70.79
04/09/1950,94.03,94.45,95.76,92.6,1673236,0.4467,3.16,122169860.5,90.9,88.413,72.17
05/09/1950,94.45,95.06,95.76,94.06,3499857,0.6458,1.7,225126296.9,91.314,88.509,74.09
06/09/1950,95.06,95.35,97.6,94.55,4451753,0.3051,3.05,372813835.6,91.693,88.638,74.97
07/09/1950,95.35,94.53,96.31,94.21,542159,-0.86,2.1,384211226.7,92.024,88.789,67.93
08/09/1950,94.53,93.68,94.95,92.94,179434,-0.8992,2.01,420017783.4,92.344,88.916,61.48
11/09/1950,93.68,92.88,95.44,91.25,9408343,-0.854,4.19,380984261.6,92.605,89.012,56.08
12/09/1950,92.88,91.12,93.89,91.06,8643315,-1.8949,2.83,254549482.9,92.766,89.067,46.43
13/09/1950,91.12,90.93,92.53,89.49,4761795,-0.2085,3.04,251824811.3,92.88,89.134,45.52
14/09/1950,90.93,90.3,91.25,90.05,6897192,-0.6928,1.2,94787650.97,92.912,89.199,42.54
15/09/1950,90.3,88.47,90.81,88.33,9329766,-2.0266,2.48,435753770.5,92.806,89.275,35.31
18/09/1950,88.47,88,88.76,87.11,4899177,-0.5313,1.65,281626337.5,92.669,89.338,33.72
19/09/1950,88,87.35,91.18,87.26,7232698,-0.7386,3.92,341941602.4,92.504,89.383,31.61
20/09/1950,87.35,89.39,89.44,86.9,319128,2.3354,2.54,167355985.9,92.381,89.429,43.57
21/09/1950,89.39,87.9,89.8,87.65,4980397,-1.6669,2.15,303143641.1,92.166,89.5,38.3
22/09/1950,87.9,88.94,89.48,87.29,4758613,1.1832,2.19,398427370.4,91.988,89.593,43.44
25/09/1950,88.94,87.73,89.2,87.59,6938636,-1.3605,1.61,140192778,91.679,89.681,39.33
26/09/1950,87.73,87.72,87.93,85.76,3586880,-0.0114,2.17,295465923,91.318,89.75,39.3
27/09/1950,87.72,87.66,88.69,86.88,9757028,-0.0684,1.81,176238527.8,90.99,89.787,39.09
28/09/1950,87.66,87.63,88.21,86.93,2840521,-0.0342,1.28,306009489.3,90.656,89.818,38.98
29/09/1950,87.63,87.55,89.13,87.29,6833357,-0.0913,1.84,204217547.8,90.332,89.844,38.65
02/10/1950,87.55,88.94,89.93,86.43,125240,1.5877,3.5,391150170.8,90.056,89.868,46.86
03/10/1950,88.94,88.31,90.1,88.23,3502875,-0.7083,1.87,330817579.7,89.719,89.844,43.99
04/10/1950,88.31,88.06,88.42,87.89,9087088,-0.2831,0.53,174819446.9,89.354,89.827,42.87
05/10/1950,88.06,86.93,88.11,85.26,8156697,-1.2832,2.85,112525236.1,88.974,89.806,38.13
06/10/1950,86.93,88.42,88.72,84.83,7182225,1.714,3.89,239011461.3,88.711,89.827,46.52
09/10/1950,88.42,89.6,90.36,87.94,896354,1.3345,2.42,383090056.1,88.548,89.884,52.07
10/10/1950,89.6,90.71,91.26,89.6,9473752,1.2388,1.66,250331456.9,88.527,89.961,56.63
11/10/1950,90.71,90.27,91.61,90.12,8472565,-0.4851,1.49,307145598,88.494,90.059,54.42
12/10/1950,90.27,90.41,90.62,88.67,7042917,0.1551,1.95,190205578.8,88.5,90.122,55.02
13/10/1950,90.41,92.81,93.92,87.57,853428,2.6546,6.35,282338890.5,88.717,90.232,63.83
16/10/1950,92.81,93.48,94.74,91.4,3810345,0.7219,3.34,425445150.2,88.99,90.363,65.84
17/10/1950,93.48,91.7,95.14,91.63,205893,-1.9042,3.51,278042572.9,89.208,90.461,56.8
18/10/1950,91.7,91.94,93.11,90.49,2274529,0.2617,2.62,424385634.3,89.336,90.544,57.65
19/10/1950,91.94,93.1,94.63,90.47,6708346,1.2617,4.16,360560676.3,89.595,90.648,61.56
20/10/1950,93.1,94.72,95.7,91.87,5354684,1.7401,3.83,349698607.9,89.884,90.797,66.24
23/10/1950,94.72,94.66,96.11,94.36,6009786,-0.0633,1.75,431073059.6,90.231,90.937,65.92
24/10/1950,94.66,93.78,94.97,93.02,6049603,-0.9296,1.95,172392370.6,90.534,91.055,61.24
25/10/1950,93.78,94.64,95.49,93.62,4498056,0.917,1.87,417397859.6,90.883,91.174,63.94
26/10/1950,94.64,95.19,96.33,94.06,4923375,0.5811,2.27,178780498.1,91.261,91.285,65.59
27/10/1950,95.19,94.24,96.6,93.68,6749268,-0.998,2.92,400115093.8,91.595,91.358,60.45
30/10/1950,94.24,95.87,97.24,94.23,5587463,1.7296,3.01,208727801.4,91.942,91.461,65.45
31/10/1950,95.87,96.03,97.06,95.32,9507341,0.1669,1.74,434784511.2,92.328,91.568,65.91
01/11/1950,96.03,95.12,96.33,94.94,8018853,-0.9476,1.39,284718894.3,92.681,91.634,60.98
02/11/1950,95.12,95.92,96.4,95.08,3328329,0.841,1.32,464230697.5,93.13,91.708,63.56
03/11/1950,95.92,95.19,97.09,95.07,1208648,-0.7611,2.02,125325269.9,93.469,91.762,59.68
06/11/1950,95.19,94.39,96.19,93.62,5871787,-0.8404,2.57,101530321.8,93.708,91.771,55.67
07/11/1950,94.39,95.66,95.84,91.88,5277308,1.3455,3.96,468751997.4,93.956,91.786,60.24
08/11/1950,95.66,96.16,97.08,94.39,4413784,0.5227,2.69,132848329.4,94.25,91.825,61.9
09/11/1950,96.16,95.58,97.44,95.16,6781123,-0.6032,2.28,367829689.5,94.509,91.85,58.83
10/11/1950,95.58,95.76,96.73,94.55,3983704,0.1883,2.18,277398404.4,94.656,91.885,59.5
13/11/1950,95.76,95.75,96.72,95.66,7843932,-0.0104,1.06,392918297.8,94.77,91.911,59.44
14/11/1950,95.75,95.77,96.19,94.37,5136010,0.0209,1.82,154253790.5,94.974,91.925,59.53
15/11/1950,95.77,94.44,97.04,94.25,9769083,-1.3887,2.79,356086192.8,95.098,91.907,51.75
16/11/1950,94.44,95.22,96.64,93.69,7457575,0.8259,2.95,117375057.2,95.205,91.92,55.43
17/11/1950,95.22,94.88,95.29,93.72,8442414,-0.3571,1.57,431485641.8,95.212,91.944,53.51
20/11/1950,94.88,94.7,95.5,93.83,4299959,-0.1897,1.67,363815444.1,95.214,91.981,52.48
21/11/1950,94.7,95.09,96.83,94.23,880997,0.4118,2.6,234936788.9,95.28,92.06,54.53
22/11/1950,95.09,95.3,96.8,93.33,148619,0.2208,3.47,141483692.6,95.313,92.148,55.64
23/11/1950,95.3,95.93,96.36,94.98,3160201,0.6611,1.38,260519962.6,95.35,92.26,58.88
24/11/1950,95.93,95.54,96.82,95.07,7858419,-0.4065,1.75,337874384.7,95.415,92.402,56.14
27/11/1950,95.54,95.25,95.84,93.73,1102647,-0.3035,2.11,359535146.4,95.384,92.547,54.13
28/11/1950,95.25,96.34,96.98,93.88,6581492,1.1444,3.1,298289681.9,95.4,92.726,59.94
29/11/1950,96.34,96.51,96.94,94.73,3791240,0.1765,2.21,226924879,95.469,92.869,60.78
30/11/1950,96.51,97.37,97.38,96.1,9716775,0.8911,1.28,170719725,95.542,93.058,64.78
01/12/1950,97.37,96.82,99.64,96.54,8923036,-0.5649,3.1,188504108.9,95.623,93.216,60.53
04/12/1950,96.82,96.13,97.23,96.05,7839193,-0.7127,1.18,412410224.5,95.71,93.384,55.6
05/12/1950,96.13,95.35,96.15,94.59,6048283,-0.8114,1.56,399083782.6,95.694,93.536,50.58
